Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Month,Week,DayOfWeek,DistFromS1,DistFromS2,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Trange
2009-09-03,CULEX RESTUANS,T061,41.801179,-87.679447,2,0,2009,9,36,3,30.1,6.3,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T069,41.768388,-87.678649,2,0,2009,9,36,3,32.9,6.4,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T073,41.773215,-87.60088,1,0,2009,9,36,3,37.0,12.6,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T079,41.766202,-87.562889,3,0,2009,9,36,3,39.9,15.9,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T082,41.803423,-87.642984,1,0,2009,9,36,3,32.1,9.3,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T114,41.798697,-87.736812,3,0,2009,9,36,3,27.2,1.9,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T135,41.662014,-87.724608,1,0,2009,9,36,3,40.8,14.0,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T138,41.726465,-87.585413,1,0,2009,9,36,3,41.5,15.4,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T144,41.94016,-87.794896,1,0,2009,9,36,3,13.0,17.5,1,75.0,56.0,66.0,54.0,59.0,0.0,1.0,519.0,1824.0,0.0,29.42,30.16,4.7,5.0,6.0,19.0
2009-09-03,CULEX RESTUANS,T159,41.732984,-87.649642,5,0,2009,9,36,3,37.4,10.4,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T200,41.678618,-87.559308,3,0,2009,9,36,3,46.9,20.0,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T209,41.740641,-87.546587,2,0,2009,9,36,3,42.7,17.8,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T212,41.680946,-87.535198,1,0,2009,9,36,3,48.0,21.5,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T221,41.659112,-87.538693,1,0,2009,9,36,3,49.6,22.7,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T225,41.743402,-87.731435,2,0,2009,9,36,3,32.6,5.0,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX RESTUANS,T900,41.974689,-87.890615,9,1,2009,9,36,3,4.2,23.9,1,75.0,56.0,66.0,54.0,59.0,0.0,1.0,519.0,1824.0,0.0,29.42,30.16,4.7,5.0,6.0,19.0
2009-09-03,CULEX RESTUANS,T903,41.957799,-87.930995,1,0,2009,9,36,3,4.1,24.2,1,75.0,56.0,66.0,54.0,59.0,0.0,1.0,519.0,1824.0,0.0,29.42,30.16,4.7,5.0,6.0,19.0
2009-09-03,CULEX SALINARIUS,T135,41.662014,-87.724608,1,0,2009,9,36,3,40.8,14.0,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX SALINARIUS,T145,41.878114,-87.629798,1,0,2009,9,36,3,28.3,14.4,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-03,CULEX TERRITANS,T159,41.732984,-87.649642,1,0,2009,9,36,3,37.4,10.4,2,75.0,57.0,66.0,55.0,60.0,0.0,1.0,519.0,1824.0,0.0,29.48,30.14,5.2,6.0,5.9,18.0
2009-09-14,CULEX PIPIENS,T033,41.906638,-87.701431,1,0,2009,9,38,0,21.6,14.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T061,41.801179,-87.679447,1,0,2009,9,38,0,30.1,6.3,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T063,41.82561,-87.726549,3,0,2009,9,38,0,25.4,4.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T073,41.773215,-87.60088,3,0,2009,9,38,0,37.0,12.6,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T095,41.704336,-87.703736,1,0,2009,9,38,0,37.5,9.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T102,41.750498,-87.605294,2,0,2009,9,38,0,38.4,12.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T115,41.673408,-87.599862,3,0,2009,9,38,0,45.2,17.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T128,41.704572,-87.565666,1,0,2009,9,38,0,44.4,17.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T135,41.662014,-87.724608,2,0,2009,9,38,0,40.8,14.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T200,41.678618,-87.559308,2,0,2009,9,38,0,46.9,20.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T209,41.740641,-87.546587,1,0,2009,9,38,0,42.7,17.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T223,41.973845,-87.805059,2,0,2009,9,38,0,10.9,21.3,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS,T225,41.743402,-87.731435,7,0,2009,9,38,0,32.6,5.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS,T900,41.974689,-87.890615,6,0,2009,9,38,0,4.2,23.9,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS,T903,41.957799,-87.930995,1,0,2009,9,38,0,4.1,24.2,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,6,0,2009,9,38,0,11.8,19.2,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,2,0,2009,9,38,0,14.9,19.8,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,7,0,2009,9,38,0,5.8,24.7,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,1,0,2009,9,38,0,10.0,18.9,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,2009,9,38,0,15.4,22.8,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,10,0,2009,9,38,0,14.6,15.5,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,5,0,2009,9,38,0,13.5,19.5,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,3,0,2009,9,38,0,20.2,22.9,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,1,0,2009,9,38,0,20.8,12.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,21,0,2009,9,38,0,25.7,2.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,3,0,2009,9,38,0,21.6,14.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1,0,2009,9,38,0,19.4,14.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,1,0,2009,9,38,0,25.0,9.2,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,3,0,2009,9,38,0,25.8,14.2,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,9,0,2009,9,38,0,27.1,12.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,2,0,2009,9,38,0,25.5,14.7,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,11,0,2009,9,38,0,26.2,18.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2,0,2009,9,38,0,30.1,6.3,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,4,0,2009,9,38,0,25.4,4.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,2,0,2009,9,38,0,31.3,4.4,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,15,0,2009,9,38,0,37.0,12.6,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,2009,9,38,0,39.9,15.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,1,0,2009,9,38,0,37.7,12.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,1,0,2009,9,38,0,31.8,11.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,4,0,2009,9,38,0,32.1,9.3,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,1,0,2009,9,38,0,37.7,10.2,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,1,0,2009,9,38,0,37.5,9.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,3,0,2009,9,38,0,38.4,12.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,11,0,2009,9,38,0,27.2,1.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,6,0,2009,9,38,0,45.2,17.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,1,0,2009,9,38,0,44.4,17.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,30,0,2009,9,38,0,40.8,14.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,12,0,2009,9,38,0,41.5,15.4,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,19,0,2009,9,38,0,13.0,17.5,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,1,0,2009,9,38,0,20.5,16.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,4,0,2009,9,38,0,20.5,26.3,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,14,0,2009,9,38,0,14.0,15.0,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,4,0,2009,9,38,0,17.3,13.5,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,1,2009,9,38,0,39.4,12.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2009,9,38,0,37.4,10.4,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,8,0,2009,9,38,0,46.9,20.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,7,0,2009,9,38,0,42.7,17.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,2,0,2009,9,38,0,48.0,21.5,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,17,0,2009,9,38,0,17.6,18.1,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,10,0,2009,9,38,0,20.3,20.4,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,2,0,2009,9,38,0,49.6,22.7,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,6,0,2009,9,38,0,17.3,15.5,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,22,0,2009,9,38,0,10.9,21.3,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,1,0,2009,9,38,0,22.3,19.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,76,0,2009,9,38,0,32.6,5.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,2,0,2009,9,38,0,40.5,14.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,3,0,2009,9,38,0,17.9,18.6,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T229,41.753411,-87.639817,2,0,2009,9,38,0,36.2,10.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,8,1,2009,9,38,0,17.8,13.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,46,0,2009,9,38,0,4.2,23.9,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,11,0,2009,9,38,0,4.1,24.2,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX RESTUANS,T011,41.944869,-87.832763,3,0,2009,9,38,0,10.0,18.9,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX RESTUANS,T013,41.923738,-87.785288,2,0,2009,9,38,0,14.6,15.5,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX RESTUANS,T028,41.986921,-87.689778,2,0,2009,9,38,0,20.2,22.9,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX RESTUANS,T031,41.801498,-87.763416,1,0,2009,9,38,0,25.7,2.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T039,41.911824,-87.726737,1,0,2009,9,38,0,19.4,14.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T048,41.867108,-87.654224,5,0,2009,9,38,0,27.1,12.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T049,41.896282,-87.655232,2,0,2009,9,38,0,25.5,14.7,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T054,41.921965,-87.632085,2,0,2009,9,38,0,26.2,18.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T063,41.82561,-87.726549,2,0,2009,9,38,0,25.4,4.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T066,41.77166,-87.703047,2,0,2009,9,38,0,31.3,4.4,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T073,41.773215,-87.60088,4,0,2009,9,38,0,37.0,12.6,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T082,41.803423,-87.642984,1,0,2009,9,38,0,32.1,9.3,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T114,41.798697,-87.736812,3,0,2009,9,38,0,27.2,1.9,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T115,41.673408,-87.599862,1,0,2009,9,38,0,45.2,17.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T135,41.662014,-87.724608,1,0,2009,9,38,0,40.8,14.0,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T138,41.726465,-87.585413,3,0,2009,9,38,0,41.5,15.4,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T144,41.94016,-87.794896,1,0,2009,9,38,0,13.0,17.5,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX RESTUANS,T147,41.932094,-87.700117,2,0,2009,9,38,0,20.5,16.8,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T151,41.916265,-87.800515,1,0,2009,9,38,0,14.0,15.0,1,84.0,58.0,71.0,55.0,61.0,0.0,6.0,530.0,1805.0,0.0,29.34,30.07,0.1,33.0,2.1,26.0
2009-09-14,CULEX RESTUANS,T153,41.907645,-87.760886,1,0,2009,9,38,0,17.3,13.5,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
2009-09-14,CULEX RESTUANS,T158,41.682587,-87.707973,1,0,2009,9,38,0,39.4,12.1,2,84.0,59.0,72.0,56.0,62.0,0.0,7.0,530.0,1805.0,0.0,29.4,30.05,1.1,13.0,2.7,25.0
